date,uci,trading_volume,trading_value,usd_uzs,log_uci,log_fx,r_uci,r_fx,zero_return_uci,zero_volume_uci,zero_value_uci,post_reform
2017-03-16,1014.85,1192700,1192700000.0,3500.01,6.922496097303635,8.160521104616281,0.0,0.0,1,0,0,0
2017-03-17,1014.85,108107853,814224530.0,3500.01,6.922496097303635,8.160521104616281,0.0,0.0,1,0,0,0
2017-03-18,1014.85,311138,10227970.0,3500.01,6.922496097303635,8.160521104616281,0.0,0.0,1,0,0,0
2017-03-22,1014.85,9251,13576010.0,3500.01,6.922496097303635,8.160521104616281,0.0,0.0,1,0,0,0
2017-03-23,1014.85,206103,41645590.0,3548.11,6.922496097303635,8.174170346331062,0.0,1.3649241714780658,1,0,0,0
2017-03-24,1015.06,64870,54045935.0,3548.11,6.922703003029258,8.174170346331062,0.020690572562287457,0.0,0,0,0,0
2017-03-27,1015.06,6250,101104000.0,3548.11,6.922703003029258,8.174170346331062,0.0,0.0,1,0,0,0
2017-03-28,1015.06,10,250000.0,3595.02,6.922703003029258,8.187304833422008,0.0,1.3134487090946223,1,0,0,0
2017-03-29,1015.06,232386,54951030.0,3595.02,6.922703003029258,8.187304833422008,0.0,0.0,1,0,0,0
2017-03-30,1015.06,1592,16400000.0,3595.02,6.922703003029258,8.187304833422008,0.0,0.0,1,0,0,0
2017-03-31,1015.06,240,978240.0,3595.02,6.922703003029258,8.187304833422008,0.0,0.0,1,0,0,0
2017-04-03,1015.06,88051,37372215.0,3595.02,6.922703003029258,8.187304833422008,0.0,0.0,1,0,0,0
2017-04-04,1015.0,1464100,333938950.0,3623.07,6.922643891475888,8.19507701171312,-0.005911155337035012,0.7772178291112652,0,0,0,0
2017-04-05,1015.0,183735,27838595.0,3623.07,6.922643891475888,8.19507701171312,0.0,0.0,1,0,0,0
2017-04-06,1015.0,8218,6261145.0,3623.07,6.922643891475888,8.19507701171312,0.0,0.0,1,0,0,0
2017-04-07,1015.0,96,1152000.0,3623.07,6.922643891475888,8.19507701171312,0.0,0.0,1,0,0,0
2017-04-10,1017.41,9997,12007108.0,3623.07,6.925015461316181,8.19507701171312,0.23715698402932972,0.0,0,0,0,0
2017-04-11,1017.41,1450722,762167880.0,3650.74,6.925015461316181,8.202685165753644,0.0,0.7608154040523729,1,0,0,0
2017-04-12,1017.43,994950,913004545.0,3650.74,6.925035118881396,8.202685165753644,0.0019657565214714623,0.0,0,0,0,0
2017-04-13,994.92,5009649,26020498.0,3650.74,6.902662331916128,8.202685165753644,-2.23727869652679,0.0,0,0,0,0
2017-04-14,994.92,142479,22084245.0,3650.74,6.902662331916128,8.202685165753644,0.0,0.0,1,0,0,0
2017-04-17,994.92,0,0.0,3650.74,6.902662331916128,8.202685165753644,0.0,0.0,1,1,1,0
2017-04-18,994.97,3433,3485480.0,3678.89,6.9027125859502805,8.210366355228585,0.005025403415270802,0.7681189474940453,0,0,0,0
2017-04-19,994.97,48,192000.0,3678.89,6.9027125859502805,8.210366355228585,0.0,0.0,1,0,0,0
2017-04-20,994.97,283,4135200.0,3678.89,6.9027125859502805,8.210366355228585,0.0,0.0,1,0,0,0
2017-04-21,998.77,3220,5055360.0,3678.89,6.906524521911275,8.210366355228585,0.3811935960994717,0.0,0,0,0,0
2017-04-24,998.77,2600,2626000.0,3678.89,6.906524521911275,8.210366355228585,0.0,0.0,1,0,0,0
2017-04-25,998.77,1213374,3812180.0,3706.22,6.906524521911275,8.217767768278199,0.0,0.7401413049613836,1,0,0,0
2017-04-26,998.77,1795,3051500.0,3706.22,6.906524521911275,8.217767768278199,0.0,0.0,1,0,0,0
