date,uci,usd_uzs,trading_volume,trading_value,log_uci,log_fx,r_uci,r_fx,zero_return_uci,zero_volume_uci,zero_value_uci,post_reform
2020-08-14,641.15,10231.71,2576438,487166483.2,6.463263438905125,9.233247000401981,1.4785521808402535,0.21378013842934251,0,0,0,1
2020-08-21,621.14,10246.71,1041256,480528475.55,6.4315564993592,9.2347119574331,-3.1706939545925295,0.14649570311195959,0,0,0,1
2020-08-28,624.17,10262.87,5276280,7166318953.47,6.436422767162943,9.236287806703947,0.48662678037434404,0.1575849270846419,0,0,0,1
2020-09-04,620.79,10270.08,503589,808459499.44,6.430992860491847,9.23699009257094,-0.5429906671095885,0.07022858669927246,0,0,0,1
2020-09-11,621.48,10274.17,204176751,4120678545.1000004,6.4321037302238,9.237388257512862,0.1110869731952846,0.0398164941922019,0,0,0,1
2020-09-18,614.12,10295.33,4695270,563003150.63,6.420190348790698,9.239445673343496,-1.1913381433101833,0.2057415830634568,0,0,0,1
2020-09-25,615.57,10315.62,1531574,1494245500.76,6.422548667833766,9.241414530339835,0.23583190430676026,0.19688569963385305,0,0,0,1
2020-10-02,617.46,10321.21,20704485,334134380.93,6.425614289076055,9.241956280224553,0.30656212422890405,0.054174988471800134,0,0,0,1
2020-10-09,614.08,10339.68,3761595,1126923885.51,6.420125212819335,9.2437441998079,-0.5489076256719905,0.17879195833465644,0,0,0,1
2020-10-16,615.54,10364.48,1935149,886879925.55,6.4224999313276765,9.246139854773949,0.2374718508341367,0.2395654966049321,0,0,0,1
2020-10-23,623.73,10371.76,16711556,9377057607.7,6.435717582423407,9.24684200716986,1.3217651095730254,0.07021523959114262,0,0,0,1
2020-10-30,621.67,10359.88,7044456,7452033886.34,6.432409405325726,9.245695932734808,-0.3308177097681053,-0.11460744350522134,0,0,0,1
2020-11-06,625.2,10366.86,20219502,6669871258.83,6.438071598547322,9.246369458843,0.5662193221596112,0.06735261081924904,0,0,0,1
2020-11-13,630.67,10378.88,1833865,811186265.3,6.446782746342008,9.247528251090955,0.8711147794686624,0.11587922479545654,0,0,0,1
2020-11-20,638.1,10390.93,16371920,1908091714.14,6.458495010874302,9.248688589230976,1.1712264532293126,0.11603381400213664,0,0,0,1
2020-11-27,638.77,10414.86,1096728,944534734.5999999,6.459544452182329,9.250988911453982,0.10494413080275322,0.23003222230055798,0,0,0,1
2020-12-04,634.0,10427.38,2146936,1869322385.8600001,6.452048954437226,9.252190317973236,-0.7495497745103386,0.12014065192538226,0,0,0,1
2020-12-11,635.23,10443.07,4167396,550793700.8,6.453987138036805,9.253693879511761,0.19381835995790908,0.15035615385254886,0,0,0,1
2020-12-18,645.29,10463.12,36194399,31641497808.01,6.469699828153503,9.25561197230123,1.5712690116698624,0.19180927894684174,0,0,0,1
2020-12-25,644.42,10473.77,24704668,20635437303.909996,6.468350687444409,9.256629315461417,-0.13491407090944207,0.10173431601874228,0,0,0,1
2021-01-01,641.4,10476.92,4746485,1120897582.66,6.463653287259055,9.256930021550213,-0.4697400185354361,0.030070608879562144,0,0,0,1
2021-01-08,654.18,10449.44,3009805,2165886646.59,6.483382542946345,9.254303667440295,1.972925568729078,-0.2626354109917628,0,0,0,1
2021-01-15,643.5,10473.2,17413629,2782944179.6,6.466922027036182,9.256574892315717,-1.6460515910163842,0.22712248754217512,0,0,0,1
2021-01-22,651.73,10500.81,2342680,2358507008.04,6.479630365729802,9.259207676027401,1.2708338693620647,0.26327837116841835,0,0,0,1
2021-01-29,686.6,10518.99,1665392,1659048042.6999998,6.531751881023592,9.260937474078114,5.21215152937895,0.17297980507127164,0,0,0,1
2021-02-05,714.89,10540.44,2240237,1350970532.8200002,6.572128684704628,9.262974566954576,4.037680368103658,0.2037092876461699,0,0,0,1
2021-02-12,813.72,10530.83,13113079,2922211867.16,6.701616326483751,9.262062424433854,12.948764177912242,-0.09121425207219147,0,0,0,1
2021-02-19,1055.06,10514.58,18265852,2358665479.29,6.961352916330928,9.2605181444004,25.97365898471775,-0.15442800334533047,0,0,0,1
2021-02-26,1443.53,10538.53,2443060,1561175358.1100001,7.274846781706565,9.26279334367799,31.349386537563717,0.2275199277589124,0,0,0,1
2021-03-05,1255.13,10477.86,194567891,3077396950.34,7.134994431858631,9.257019738550404,-13.985234984793404,-0.5773605127584958,0,0,0,1
2021-03-12,1117.44,10513.56,682038159,3373193426.96,7.018795633771128,9.260421131540413,-11.619879808750344,0.3401392990008745,0,0,0,1
2021-03-19,1036.86,10513.97,4644238,1413333489.96,6.9439521942939555,9.260460128036916,-7.484343947717242,0.003899649650307424,0,0,0,1
2021-03-26,899.72,10490.34,65454394,2232324526.39,6.802083603808098,9.258210112685873,-14.18685904858572,-0.22500153510431886,0,0,0,1
2021-04-02,851.94,10472.51,197667477,6312465485.530001,6.7475161018143215,9.256509007702567,-5.45675019937768,-0.1701104983306223,0,0,0,1
2021-04-09,808.27,10473.07,10373617,1617964579.9,6.694896161118448,9.256562479604527,-5.261994069587317,0.005347190196047791,0,0,0,1
2021-04-16,786.88,10507.46,6195890,1249986316.47,6.668075759027828,9.259840760067362,-2.68204020906202,0.32782804628350704,0,0,0,1
2021-04-23,812.71,10535.24,26080678,3590995254.28,6.700374342346925,9.262481107184307,3.2298583319096963,0.2640347116944497,0,0,0,1
2021-04-30,820.78,10509.11,5832496,2906410454.5,6.710255107647903,9.25999777902939,0.9880765300978034,-0.24833281549163644,0,0,0,1
2021-05-07,809.19,10493.48,6236701,7364351739.93,6.696033747332901,9.258509390893886,-1.4221360315001874,-0.1488388135504337,0,0,0,1
2021-05-14,801.03,10542.66,2011572,2128405372.04,6.685898399550527,9.263185162171427,-1.013534778237446,0.4675771277540264,0,0,0,1
2021-05-21,769.22,10597.75,6067607,3937202119.2,6.6453770144166455,9.268396993417992,-4.052138513388126,0.5211831246565879,0,0,0,1
2021-05-28,738.58,10589.03,22084749,8655619659.15,6.60472942379568,9.26757383855516,-4.064759062096535,-0.08231548628323537,0,0,0,1
2021-06-04,734.6,10539.2,32870300,6819062870.91,6.599326133385567,9.26285691788643,-0.5403290410113115,-0.4716920668730751,0,0,0,1
2021-06-11,727.99,10588.01,16206581,3333055330.1,6.5902873118386065,9.267477507811979,-0.9038821546960563,0.46205899255493676,0,0,0,1
2021-06-18,724.48,10581.03,12169282,4682000583.48,6.585454156134709,9.26681805417091,-0.4833155703897418,-0.06594536410684526,0,0,0,1
2021-06-25,708.11,10564.96,2561461,3362393024.05,6.56259944885712,9.265298143956857,-2.2854707277589092,-0.15199102140535103,0,0,0,1
2021-07-02,824.71,10587.59,3773044,2727841966.4399996,6.715031809387233,9.267437839514498,15.243236053011344,0.21396955576413745,0,0,0,1
2021-07-09,830.2,10630.75,20101223,2969402719.6,6.721666635618939,9.27150602388003,0.6634826231705304,0.4068184365532801,0,0,0,1
2021-07-16,787.93,10650.66,4036148,3139826989.07,6.66940925342473,9.273377141048382,-5.225738219420872,0.18711171683509775,0,0,0,1
2021-07-23,815.98,10598.66,1518601,1482835360.67,6.704389844859815,9.268482857014757,3.498059143508492,-0.489428403362524,0,0,0,1
2021-07-30,800.12,10625.0,109508630,54645519684.58,6.684761716419052,9.270964993792617,-1.9628128440762893,0.24821367778606884,0,0,0,1
2021-08-06,823.7,10618.18,5145701,2678576211.7,6.713806385947203,9.270322905345003,2.904466952815099,-0.06420884476145972,0,0,0,1
2021-08-13,839.68,10672.0,66707319,2601485156.54,6.733020866875615,9.275378768155404,1.9214480928411604,0.5055862810401379,0,0,0,1
2021-08-20,840.52,10632.0,6259941,1953717529.32,6.73402074792547,9.271623600393081,0.09998810498554889,-0.3755167762323097,0,0,0,1
2021-08-27,805.72,10640.74,111578070,3236367918.28,6.691736287610223,9.272445309349406,-4.22844603152468,0.08217089563249402,0,0,0,1
2021-09-03,772.15,10653.18,109817088,622787559.4399999,6.64917883166901,9.273613718117282,-4.2557455941213185,0.11684087678762722,0,0,0,1
2021-09-10,762.25,10668.09,98160108,1002731875.51,6.636274585868364,9.275012321711763,-1.2904245800646308,0.13986035944810737,0,0,0,1
2021-09-17,733.0,10681.06,2110696,2329322571.4700003,6.597145701886651,9.276227358525468,-3.9128883981712548,0.12150368137042733,0,0,0,1
2021-09-24,747.28,10670.0,6764405,2208127711.52,6.616439947564594,9.275191344295799,1.9294245677942357,-0.10360142296690356,0,0,0,1
2021-10-01,786.73,10691.91,72785216,3108877688.44,6.667885114585489,9.277242659714965,5.144516702089508,0.20513154191661442,0,0,0,1
2021-10-08,812.72,10677.89,92945021,2850485012.23,6.700386646783289,9.275930527452472,3.2501532197800387,-0.13121322624929377,0,0,0,1
2021-10-15,795.75,10710.63,15870820,5821562999.68,6.679285066162202,9.27899198524117,-2.1101580621087024,0.3061457788698263,0,0,0,1
2021-10-22,806.07,10692.0,12974945,2453522252.2599998,6.6921705873707396,9.277251077258809,1.2885521208537476,-0.17409079823611506,0,0,0,1
2021-10-29,820.66,10683.0,108089917,3095745285.03,6.710108894566446,9.276408971945887,1.7938307195706216,-0.08421053129215039,0,0,0,1
2021-11-05,817.29,10680.4,16111779,2554467725.1,6.705993989037957,9.276165564996353,-0.41149055284890323,-0.02434069495347302,0,0,0,1
2021-11-12,756.77,10732.04,866694513,3906753244.4300003,6.629059376359994,9.280988938709646,-7.693461267796309,0.4823373713293222,0,0,0,1
2021-11-19,783.81,10768.1,71780036,6239363401.65,6.664166644040868,9.284343338617019,3.510726768087391,0.33543999073728514,0,0,0,1
2021-11-26,912.99,10757.57,404132088,4964149118.7,6.816724927632466,9.283364971779662,15.255828359159818,-0.09783668373568588,0,0,0,1
2021-12-03,1105.98,10760.27,866232831,88270308893.59999,7.008487098736137,9.283615926337756,19.176217110367144,0.02509545580942074,0,0,0,1
2021-12-10,1104.54,10775.34,649046,729574555.43,7.007184237686526,9.285015468998477,-0.13028610496110815,0.13995426607209538,0,0,0,1
2021-12-17,1106.32,10840.22,24369748,1981610348.18,7.008794471156403,9.291018569990644,0.1610233469876654,0.6003100992167276,0,0,0,1
2021-12-24,1100.3,10807.25,13179298,3871657741.63,7.003338148875867,9.287972484190036,-0.5456322280536163,-0.3046085800608722,0,0,0,1
2021-12-31,1069.14,10837.66,17615757,2674429482.57,6.974609865967379,9.290782384532298,-2.8728282908487834,0.28099003422621394,0,0,0,1
2022-01-07,1078.93,10805.43,28694672,1176472623.15,6.983725088269517,9.28780406453969,0.9115222302138015,-0.29783199926072257,0,0,0,1
2022-01-14,1102.43,10852.04,43868097,2089170367.4299998,7.005272113241802,9.292108359728536,2.1547024972285556,0.4304295188845231,0,0,0,1
2022-01-21,1107.46,10835.07,26327732,1837490142.6999998,7.009824383885553,9.290543374494122,0.4552270643750411,-0.15649852344132853,0,0,0,1
2022-01-28,1129.02,10804.0,15054899,3556885769.61,7.029105278784608,9.287671714912506,1.928089489905549,-0.28716595816167256,0,0,0,1
2022-02-04,1176.11,10835.21,44537436,3516793652.37,7.069967661499187,9.290556295416232,4.086238271457887,0.28845805037267525,0,0,0,1
2022-02-11,1184.26,10851.24,5438515,2080708183.0,7.076873385931182,9.292034638152776,0.6905724431994997,0.14783427365436808,0,0,0,1
2022-02-18,1097.34,10856.41,35241446,3755376333.4,7.000644348444539,9.292510967934927,-7.622903748664278,0.047632978215084165,0,0,0,1
2022-02-25,1085.33,10850.85,629432652,76883238213.31,6.989639367196534,9.291998696913934,-1.1004981248005308,-0.05122710209928272,0,0,0,1
2022-03-04,1090.84,10900.25,13837247,3304555588.04,6.9947033206327935,9.296541003734031,0.5063953436259538,0.4542306820097153,0,0,0,1
2022-03-11,1042.16,10957.36,152401868,3245863886.3399997,6.949050761389309,9.301766655574335,-4.565255924348488,0.5225651840303769,0,0,0,1
2022-03-18,1027.48,11571.99,34862309,1868567781.1299999,6.934864481460755,9.356342801940796,-1.4186279928553702,5.457614636646113,0,0,0,1
2022-03-25,1022.41,11483.91,1025311723,997327918.3000001,6.929917864483106,9.34870220421965,-0.49466169776488655,-0.7640597721145781,0,0,0,1
2022-04-01,1065.63,11395.02,15960695,1179228461.1100001,6.971321452542985,9.340931696834014,4.140358805987887,-0.7770507385636449,0,0,0,1
2022-04-08,1066.41,11362.51,16562749,820876289.31,6.9720531461648685,9.338074618573355,0.07316936218835224,-0.2857078260658952,0,0,0,1
2022-04-15,1209.48,11320.0,10802275,3025676134.6,7.0979457941547865,9.334326351757174,12.589264798991806,-0.3748266816181456,0,0,0,1
2022-04-22,737.56,11302.08,3588809,1769927238.59,6.603347440836964,9.332742058557942,-49.45983533178229,-0.1584293199231368,0,0,0,1
2022-04-29,754.09,11179.8,64926289,4176166372.88,6.625511724279939,9.321863857461421,2.216428344297494,-1.0878201096520712,0,0,0,1
2022-05-06,749.92,11132.56,14069192,390114880.47,6.619966534174396,9.317629426806306,-0.5545190105542552,-0.42344306551154176,0,0,0,1
2022-05-13,835.58,11165.92,7602118,2590008996.9500003,6.7281260944988865,9.320621561237799,10.815956032449048,0.2992134431492488,0,0,0,1
2022-05-20,805.95,11088.2,45055471,8850350711.33,6.69202170584294,9.313636758785048,-3.610438865594645,-0.6984802452750571,0,0,0,1
2022-05-27,701.1,11045.25,10955455,9157300015.37,6.552650530212922,9.30975575027438,-13.937117563001777,-0.38810085106675274,0,0,0,1
2022-06-03,739.19,10994.67,6477447,1722973045.69,6.60555499209744,9.305165888895878,5.290446188451803,-0.4589861378502036,0,0,0,1
2022-06-10,736.68,11021.19,38280304,2973350020.71,6.6021536052274055,9.307575062357836,-0.34013868700348837,0.2409173461957792,0,0,0,1
2022-06-17,743.3,10969.48,68638957,1759328267.04,6.611099731731247,9.302872150140296,0.8946126503841967,-0.47029122175406,0,0,0,1
2022-06-24,722.42,10830.17,18229445,2034814366.62,6.582606687212341,9.290091037009418,-2.8493044518905997,-1.2781113130877486,0,0,0,1
2022-07-01,757.35,10865.94,12292881,9535810879.96,6.629825497973035,9.29338840528507,4.721881076069323,0.32973682756516354,0,0,0,1
2022-07-08,770.17,10912.3,79332445,1008181091.0,6.646611269700363,9.297645872373948,1.6785771727328758,0.42574670888786414,0,0,0,1
2022-07-15,653.9,10950.29,1518994502,3725343589.2200003,6.4829544345672305,9.301121218912217,-16.36568351331329,0.3475346538268198,0,0,0,1
2022-07-22,771.62,10899.85,2825733519,9843083495.45,6.648492200861542,9.296504306654656,16.553776629431116,-0.4616912257560557,0,0,0,1
2022-07-29,758.3,10908.11,3013626634,7583979779.55,6.63107908570689,9.2972618282564,-1.7413115154651493,0.07575216017432496,0,0,0,1
2022-08-05,774.49,10919.89,864492885,2731092113.45,6.652204748217726,9.298341175988087,2.112566251083603,0.10793477316877187,0,0,0,1
2022-08-12,747.55,10922.03,9557522,696713273.6800001,6.616801192659937,9.298537129458007,-3.5403555557789623,0.01959534699196297,0,0,0,1
2022-08-19,793.02,10934.97,1709470680,3369933667.14,6.67584844199777,9.299721189622879,5.904724933783356,0.11840601648724913,0,0,0,1
2022-08-26,667.1,10915.65,244120532,1069460288.9899999,6.502939959715469,9.297952818287449,-17.290848228230082,-0.17683713354301744,0,0,0,1
2022-09-02,498.69,10930.01,110569173,805598409.0799999,6.211984660215478,9.29926749608325,-29.095529949999133,0.1314677795800634,0,0,0,1
2022-09-09,419.62,10977.6,827681772,2310517701.89,6.039349539828555,9.303612111936626,-17.26351203869232,0.43446158533768653,0,0,0,1
2022-09-16,385.47,10950.08,810779079,2060935422.0900002,5.954463368963499,9.301102041154031,-8.488617086505545,-0.25100707825949087,0,0,0,1
2022-09-23,337.84,11010.33,70820266,766194702.05,5.822572410625688,9.306589202019595,-13.189095833781117,0.5487160865563112,0,0,0,1
2022-09-30,402.58,11014.01,249302193,2030161351.6,5.997893834872886,9.30692337775737,17.532142424719765,0.03341757377750554,0,0,0,1
2022-10-07,350.6,11063.05,111672102,2337030815.2400002,5.859645972487134,9.311366005594435,-13.824786238575193,0.44426278370650607,0,0,0,1
2022-10-14,382.64,11108.25,109392108,2601394331.8199997,5.947094599372042,9.315443354475192,8.744862688490773,0.4077348880757725,0,0,0,1
2022-10-21,358.57,11136.41,43354226,1097111301.28,5.8821238989988345,9.317975199425188,-6.497070037320718,0.25318449499955875,0,0,0,1
2022-10-28,335.44,11171.33,98563303,1118183007.29,5.815443102862507,9.32110595390975,-6.668079613632738,0.3130754484562459,0,0,0,1
2022-11-04,350.75,11117.33,30806665,1430277096.1399999,5.86007371898257,9.316260431060384,4.463061612006314,-0.4845522849366901,0,0,0,1
2022-11-11,316.36,11194.86,1092042903,5931858078.31,5.756880805651217,9.32321002337181,-10.31929133313536,0.6949592311427111,0,0,0,1
2022-11-18,342.98,11208.18,1671065902,6240491030.07,5.837672136428001,9.324399147845057,8.079133077678424,0.11891244732460393,0,0,0,1
2022-11-25,326.67,11230.39,40216846,19238581508.47,5.78895048702608,9.326378775535527,-4.872164940192114,0.19796276904706644,0,0,0,1
2022-12-02,348.75,11228.08,199766519,1309113665.2,5.854355333135575,9.326173062500922,6.540484610949537,-0.02057130346049263,0,0,0,1
2022-12-09,349.63,11260.49,33341094,3117899354.9300003,5.85687545245669,9.32905541762074,0.25201193211152884,0.28823551198176034,0,0,0,1
2022-12-16,359.62,11231.15,82370928,997958325.3399999,5.885047918403492,9.326446446763795,2.8172465946801672,-0.26089708569454473,0,0,0,1
2022-12-23,380.4,11225.3,82836227,963458068.2,5.941223330671235,9.325925438311227,5.617541226774314,-0.05210084525675285,0,0,0,1
2022-12-30,386.49,11225.46,275324543,787946491869.68,5.957105994471543,9.325939691726257,1.5882663800307562,0.001425341502958588,0,0,0,1
2023-01-06,401.55,11288.44,384931700,3478349520.6400003,5.995332058634471,9.331534472220172,3.8226064162928175,0.5594780493915152,0,0,0,1
2023-01-13,380.82,11300.38,282193048,2053228067.56,5.942326822546434,9.332591632453596,-5.300523608803687,0.10571602334241703,0,0,0,1
2023-01-20,354.73,11285.0,127997871,1611607185.19,5.871356936720072,9.331229689251636,-7.096988582636232,-0.13619432019602584,0,0,0,1
2023-01-27,376.63,11320.02,75000532,5316388196.54,5.931263273167188,9.334328118540066,5.990633644711618,0.30984292884301823,0,0,0,1
2023-02-03,401.8,11295.23,31868355,721332286.11,5.995954452380834,9.332135791687255,6.469117921364642,-0.21923268528105666,0,0,0,1
2023-02-10,392.2,11350.12,61355328,1352522084.33,5.971771913762246,9.336983595540882,-2.4182538618588545,0.4847803853627042,0,0,0,1
2023-02-17,393.36,11353.95,336472386,8017171889.42,5.974725223103684,9.33732097998661,0.2953309341438448,0.033738444572684045,0,0,0,1
2023-02-24,475.08,11338.09,53034669,2500439112.34,6.16348321090604,9.335923132760664,18.87579878023553,-0.139784722594527,0,0,0,1
2023-03-03,509.72,11364.0,42420509,2468661951.36,6.233861555344078,9.338205742974079,7.037834443803881,0.2282610213415026,0,0,0,1
2023-03-10,490.23,11407.1,139291853,1292851896.54,6.194874668731803,9.34199124753633,-3.898688661227556,0.37855045622503525,0,0,0,1
2023-03-17,492.27,11417.98,145878693,53627216872.99,6.199027346455169,9.34294458490242,0.4152677723365805,0.0953337366091489,0,0,0,1
2023-03-24,490.3,11391.23,103878037,224070849.54,6.195017448657188,9.340599040075228,-0.4009897797980777,-0.234554482719318,0,0,0,1
2023-03-31,504.08,11433.21,78836929,3739171419.25,6.2227349856338,9.344277557255728,2.77175369766125,0.36785171805000516,0,0,0,1
2023-04-07,507.33,11374.0,72034251,1416153073.74,6.229161679429703,9.339085327866744,0.6426693795902771,-0.5192229388983449,0,0,0,1
2023-04-14,512.25,11421.0,68240210,2201577353.14,6.238812787119009,9.343209045050607,0.9651107689306215,0.41237171838623965,0,0,0,1
2023-04-21,581.55,11416.17,185772031,2594721285.67,6.365696952785048,9.342786050426316,12.688416566603866,-0.04229946242908511,0,0,0,1
2023-04-28,606.52,11390.24,36984624,2669499619.55,6.407737703932739,9.340512127334248,4.204075114769079,-0.22739230920674203,0,0,0,1
2023-05-05,607.73,11445.03,1165178167,11803508080.92,6.409730704386542,9.34531085361521,0.19930004538029067,0.4798726280961674,0,0,0,1
2023-05-12,666.99,11465.0,429859033,8225964013.469999,6.502775053299487,9.347054195292005,9.304434891294555,0.17433416767946852,0,0,0,1
2023-05-19,674.4,11488.14,123502002,1756676916.15,6.513823406687646,9.349070477843275,1.104835338815846,0.20162825512706206,0,0,0,1
2023-05-26,697.77,11425.15,1747361993,4970099258.82,6.547889535567087,9.343572344779064,3.4066128879441493,-0.549813306421143,0,0,0,1
2023-06-02,704.75,11409.32,165135809,1878968869.5500002,6.557843129994222,9.342185844235285,0.9953594427134504,-0.1386500543778979,0,0,0,1
2023-06-09,697.23,11434.98,161385215,3595126098.73,6.547115341980031,9.344432357439173,-1.0727788014190942,0.2246513203887801,0,0,0,1
2023-06-16,723.94,11460.08,90316048,1794439986.04,6.5847085160233885,9.346624971047158,3.7593174043357713,0.2192613607984839,0,0,0,1
2023-06-23,725.67,11482.27,688641305,22299156114.29,6.58709536603315,9.348559385518168,0.23868500097616874,0.19344144710107258,0,0,0,1
2023-06-30,765.28,11488.12,47192607,703386964.16,6.640241779931987,9.349068736915902,5.31464138988369,0.050935139773322646,0,0,0,1
2023-07-07,765.62,11553.06,80300113,1438626025.5700002,6.640685963099522,9.354705615925777,0.04441831675352503,0.5636879009875528,0,0,0,1
2023-07-14,761.04,11582.14,74237259,1663336116.96,6.634685918898201,9.357219535435007,-0.6000044201321053,0.2513919509230078,0,0,0,1
2023-07-21,666.75,11592.99,78331933,1083122252.09,6.502415163062124,9.358155884080535,-13.22707558360774,0.09363486455278291,0,0,0,1
2023-07-28,686.44,11600.14,40172950,1945398103.8999999,6.531518821534102,9.358772445987144,2.9103658471978378,0.06165619066091921,0,0,0,1
2023-08-04,650.34,11647.79,123792938,53299917591.89,6.477495303055713,9.362871741427792,-5.402351847838904,0.4099295440648021,0,0,0,1
2023-08-11,641.91,12075.03,318445908,106361141429.46,6.4644481069469695,9.398894962989736,-1.304719610874372,3.602322156194404,0,0,0,1
2023-08-18,662.21,12066.19,132746388,706840837.67,6.495582726177016,9.398162605603067,3.1134619230046567,-0.07323573866688804,0,0,0,1
2023-08-25,634.28,12049.02,96825411,2150397769.9300003,6.452490497321366,9.396738607810686,-4.309222885564967,-0.14239977923811153,0,0,0,1
2023-09-01,666.48,12089.97,667510063,2261461541.34,6.502010131666654,9.400131462216182,4.95196343452875,0.3392854405495527,0,0,0,1
2023-09-08,673.39,12137.16,806191868,952395179.74,6.512324656601861,9.404027099848834,1.0314524935207459,0.3895637632652438,0,0,0,1
2023-09-15,676.15,12154.02,1861586472,1519471449.57,6.516414944919369,9.405415258242737,0.4090288317507351,0.13881583939028275,0,0,0,1
2023-09-22,659.93,12190.01,563007879,1431969483.92,6.492133768789587,9.408372042819526,-2.428117612978209,0.2956784576788607,0,0,0,1
2023-09-29,668.88,12175.07,385027267,2755043638.92,6.505604671841803,9.407145697420916,1.3470903052215988,-0.1226345398610107,0,0,0,1
2023-10-06,674.34,12198.12,145565022,786872743.4200001,6.513734434758231,9.40903712048632,0.8129762916428085,0.18914230654036857,0,0,0,1
2023-10-13,682.48,12229.01,1188216925,2630656805.6800003,6.525733222600439,9.411566276917386,1.1998787842208536,0.2529156431066326,0,0,0,1
2023-10-20,709.36,12231.01,107508106,1093819706.99,6.564363155071751,9.411729809081665,3.8629932471311967,0.016353216427944517,0,0,0,1
2023-10-27,677.78,12210.08,306056180,2107290546.52,6.518822751508333,9.410017119089838,-4.554040356341815,-0.17126899918267213,0,0,0,1
2023-11-03,715.01,12240.01,115116404,2074758320.01,6.57229652861019,9.412465373059447,5.347377710185697,0.24482539696091266,0,0,0,1
2023-11-10,653.22,12288.04,190225831,1491636232.71,6.481913979121144,9.416381710590489,-9.038254948904623,0.39163375310415915,0,0,0,1
2023-11-17,653.78,12270.1,87690495,1675614060.7,6.482770903427599,9.414920687630996,0.08569243064551202,-0.1461022959492908,0,0,0,1
2023-11-24,649.92,12304.98,84993239,1382059753.57,6.47684927839202,9.417759337468288,-0.5921625035578693,0.28386498372920954,0,0,0,1
2023-12-01,674.2,12280.01,188638074,2111664496.62,6.51352680279996,9.41572801603305,3.6677524407940254,-0.20313214352380982,0,0,0,1
2023-12-08,683.71,12305.17,144567004,888841802.65,6.527533851110869,9.417774778251868,1.4007048310908488,0.20467622188178325,0,0,0,1
2023-12-15,683.55,12358.03,147956361,1634399149.06,6.527299806378001,9.422061333195256,-0.023404473286792182,0.4286554943387699,0,0,0,1
2023-12-22,697.92,12369.84,468113265,252179889874.32,6.548104483013264,9.423016530783885,2.080467663526342,0.09551975886292752,0,0,0,1
2023-12-29,703.25,12338.77,169483290,5733236845.98,6.555712447369967,9.42050161664052,0.760796435670219,-0.25149141433651323,0,0,0,1
2024-01-05,685.72,12341.54,170818157,1873855221.73,6.53046938113928,9.420726087079638,-2.5243066230686395,0.022447043911810738,0,0,0,1
2024-01-12,678.88,12416.0,304321576,2286944053.8399997,6.5204443814540145,9.426741242423,-1.0024999685265712,0.6015155343362721,0,0,0,1
2024-01-19,675.66,12420.15,257258951,1518970829.69,6.515689990936989,9.427075432709225,-0.47543905170250866,0.033419028622461155,0,0,0,1
2024-01-26,662.68,12412.0,81824163,908019717.2,6.4962922190703365,9.42641902556827,-1.9397771866652924,-0.06564071409549399,0,0,0,1
2024-02-02,675.16,12433.0,136409026,1467691443.28,6.514949699820727,9.428109506952937,1.8657480750390754,0.16904813846672084,0,0,0,1
2024-02-09,669.79,12464.91,109038903,4180599419.12,6.506964230418853,9.430672775714985,-0.798546940187439,0.2563268762047599,0,0,0,1
2024-02-16,662.15,12497.01,54850498,707285888.9399999,6.495492116372973,9.43324469467751,-1.1472114045879778,0.2571918962525288,0,0,0,1
2024-02-23,652.64,12508.0,62513818,1286479071.78,6.481025675569248,9.434123718577732,-1.4466440803724723,0.08790239002216538,0,0,0,1
2024-03-01,665.3,12496.8,130331079,4121094696.0999994,6.500238066747841,9.433227890516799,1.921239117859308,-0.08958280609334679,0,0,0,1
2024-03-08,654.54,12510.86,46168286,452699568.17,6.48393269883772,9.434352346102123,-1.630536791012105,0.11244555853249238,0,0,0,1
2024-03-15,652.91,12567.01,83424917,52196488278.71001,6.481439294356502,9.43883040534969,-0.24934044812185974,0.44780592475657244,0,0,0,1
2024-03-22,659.05,12561.87,55727672,296419182.76,6.490799404158475,9.438421314290185,0.9360109801972882,-0.040909105950426294,0,0,0,1
2024-03-29,661.47,12620.09,119727399,4456170668.88,6.494464631052678,9.443045267607017,0.3665226894203677,0.46239533168321856,0,0,0,1
2024-04-05,660.64,12680.07,115924942,1884420040.52,6.4932090621377805,9.447786748480711,-0.12555689148978644,0.47414808736938596,0,0,0,1
2024-04-12,657.41,12675.88,151229478,481210361.11,6.4883078725534284,9.447456254057261,-0.4901189584352039,-0.03304944234496787,0,0,0,1
2024-04-19,652.16,12697.0,186642049,1817144265.41,6.480289930594306,9.449121024069791,-0.8017941959122865,0.16647700125300702,0,0,0,1
2024-04-26,654.24,12640.21,764679003,5518347916.59,6.483474256616332,9.44463828148689,0.31843260220263403,-0.4482742582901267,0,0,0,1
2024-05-03,668.93,12670.05,77242026,935491967.81,6.505679420871968,9.446996219637311,2.2205164255636234,0.23579381504212904,0,0,0,1
2024-05-10,682.0,12695.0,70854453,1247676579.6,6.525029657843462,9.448963494138779,1.9350236971494184,0.19672745014673865,0,0,0,1
2024-05-17,671.96,12720.0,83563612,1156460578.76,6.510198814942013,9.450930836894113,-1.4830842901448982,0.1967342755333945,0,0,0,1
2024-05-24,675.35,12712.88,53635179,782471262.1800001,6.515231075006773,9.450370931748804,0.5032260064759875,-0.05599051453089032,0,0,0,1
2024-05-31,701.57,12619.83,122095597,1669582044.3,6.553320680736694,9.443024665323016,3.8089605729920706,-0.7346266425788173,0,0,0,1
