date,dataset,variable,window,q,variance_ratio,z_robust,p_robust,reject_5pct_robust
2025-09-30,daily_fx,r_fx,500,4,0.898434617264438,-0.6857814386982252,0.49285094269065466,False
2025-10-02,daily_fx,r_fx,500,4,0.9083810995881008,-0.618378245280897,0.5363260347186076,False
2025-10-03,daily_fx,r_fx,500,4,0.9133149879657722,-0.58511998145113,0.5584670442269712,False
2025-10-06,daily_fx,r_fx,500,4,0.9145626704770129,-0.577986436158172,0.5632732767775259,False
2025-10-07,daily_fx,r_fx,500,4,0.9132244510007919,-0.5884543261186087,0.5562273823196477,False
2025-10-08,daily_fx,r_fx,500,4,0.9132465058958533,-0.5883897408985828,0.5562707222329166,False
2025-10-09,daily_fx,r_fx,500,4,0.9114184059549941,-0.6018546164693277,0.547270915976146,False
2025-10-10,daily_fx,r_fx,500,4,0.9081618185676222,-0.6267848471635626,0.5308002775129155,False
2025-10-13,daily_fx,r_fx,500,4,0.9149759200722554,-0.5802999883320885,0.5617123353006439,False
2025-10-14,daily_fx,r_fx,500,4,0.9220179462567548,-0.5318845006746976,0.5948059927378777,False
2025-10-15,daily_fx,r_fx,500,4,0.9272982158751227,-0.49686158543123254,0.6192866624880478,False
2025-10-16,daily_fx,r_fx,500,4,0.9294356821623401,-0.48409930093431297,0.6283153973942286,False
2025-10-17,daily_fx,r_fx,500,4,0.9188018257079701,-0.5614315824603732,0.5745033589998243,False
2025-10-20,daily_fx,r_fx,500,4,0.9145525675650742,-0.5914608244805499,0.5542116964929256,False
2025-10-21,daily_fx,r_fx,500,4,0.9185442687895418,-0.5650164183574027,0.572062596860897,False
2025-10-22,daily_fx,r_fx,500,4,0.9409476494026988,-0.41080546722209177,0.6812151839477296,False
2025-10-23,daily_fx,r_fx,500,4,0.9270576564485467,-0.5116369074734002,0.6089051500693567,False
2025-10-24,daily_fx,r_fx,500,4,0.925926937470351,-0.5187579860859954,0.6039295195747045,False
2025-10-27,daily_fx,r_fx,500,4,0.9276365789766611,-0.5068618769827888,0.6122517364361906,False
2025-10-28,daily_fx,r_fx,500,4,0.9211034550065661,-0.5565068510988355,0.5778644122331547,False
2025-10-29,daily_fx,r_fx,500,4,0.9211858219203574,-0.5575156821737521,0.5771751474963898,False
2025-10-30,daily_fx,r_fx,500,4,0.9306853283547039,-0.49029605027315504,0.6239244215342195,False
2025-10-31,daily_fx,r_fx,500,4,0.9324240800919372,-0.47861932351153,0.632209468913504,False
2025-11-03,daily_fx,r_fx,500,4,0.9328584191807048,-0.47584397364276493,0.6341855392506082,False
2025-11-04,daily_fx,r_fx,500,4,0.9310143249600664,-0.489839418417847,0.6242475348054355,False
2025-11-05,daily_fx,r_fx,500,4,0.9305932641489082,-0.4931431144360504,0.6219114688072684,False
2025-11-06,daily_fx,r_fx,500,4,0.9307841732840154,-0.4920057554881343,0.6227152748187772,False
2025-11-07,daily_fx,r_fx,500,4,0.9239862393255225,-0.5428961168749273,0.5872013297064242,False
2025-11-10,daily_fx,r_fx,500,4,0.925392063702202,-0.5334954784034533,0.5936906401948314,False
2025-11-11,daily_fx,r_fx,500,4,0.9240235620853916,-0.5449519798917638,0.5857865447327697,False
2025-11-12,daily_fx,r_fx,500,4,0.9236694507236666,-0.54777624971792,0.5838455484213929,False
2025-11-13,daily_fx,r_fx,500,4,0.9244773064874194,-0.5422119527476982,0.5876725020957796,False
2025-11-14,daily_fx,r_fx,500,4,0.9275386246402736,-0.5199786164997985,0.6030784791562269,False
2025-11-17,daily_fx,r_fx,500,4,0.9222070476712089,-0.5613402956835296,0.5745655765741953,False
2025-11-18,daily_fx,r_fx,500,4,0.9209713509545743,-0.5709553957225504,0.5680298787640157,False
2025-11-19,daily_fx,r_fx,500,4,0.9123176488734465,-0.6383115518241936,0.5232708937429691,False
2025-11-20,daily_fx,r_fx,500,4,0.9136126175551255,-0.62918030523501,0.5292310210468534,False
2025-11-21,daily_fx,r_fx,500,4,0.9215008024139199,-0.5716414653008123,0.5675648976757277,False
2025-11-24,daily_fx,r_fx,500,4,0.9153981912020854,-0.6195874817324651,0.5355294104585728,False
2025-11-25,daily_fx,r_fx,500,4,0.9160014195698175,-0.615222163096646,0.5384080131020679,False
2025-11-26,daily_fx,r_fx,500,4,0.9112829653950439,-0.6523912106164198,0.5141488329577202,False
2025-11-27,daily_fx,r_fx,500,4,0.9061772918823272,-0.6925764041864119,0.4885754223461314,False
2025-11-28,daily_fx,r_fx,500,4,0.9076983094274533,-0.6814196214904046,0.49560601074388533,False
